pk,id,name,latitude,longitude,speakers_count,father_pk,family_pk,level,child_family_count,child_language_count,child_dialect_count,macroareas,status
896,suru1263,Suruahá,-6.82525,-66.3146,140.0,229.0,229.0,language,0,0,0,South America,shifting
897,paum1247,Paumari,-5.78403,-64.2803,290.0,229.0,229.0,language,0,0,3,South America,shifting
900,guay1257,Guayabero,2.8969,-71.844,1000.0,231.0,231.0,language,0,0,0,South America,shifting
901,maca1259,Macaguán,6.34582,-71.2671,300.0,231.0,231.0,language,0,0,0,South America,shifting
905,shek1245,Sheko,7.05022,35.2826,39000.0,233.0,233.0,language,0,0,2,Africa,threatened
906,dizi1235,Dizin,6.1405,35.5763,34000.0,233.0,233.0,language,0,0,0,Africa,not endangered
907,nayi1243,Nayi,6.88202,36.3813,7200.0,233.0,233.0,language,0,0,0,Africa,moribund
911,femb1238,Fembe,-5.71596,142.254,350.0,237.0,237.0,language,0,0,0,Papunesia,shifting
912,odoo1238,Odoodee,-6.5922199999999975,142.486,490.0,237.0,237.0,language,0,0,0,Papunesia,shifting
913,kona1242,Konai,-5.66011,142.069,600.0,237.0,237.0,language,0,0,0,Papunesia,not endangered
914,afit1238,Afitti,12.446,30.7611,4000.0,238.0,238.0,language,0,0,0,Africa,shifting
915,amas1236,Ama (Sudan),12.0993,29.4332,70000.0,238.0,238.0,language,0,0,0,Africa,not endangered
919,mull1237,Mullukmulluk,-13.427,130.664,15.0,242.0,242.0,language,0,0,0,Australia,nearly extinct
923,misk1235,Mískito,15.1576,-84.2942,140000.0,249.0,249.0,language,0,0,5,North America,not endangered
925,mani1235,Sougb,-1.49611,133.95,12000.0,252.0,252.0,language,0,0,0,Papunesia,not endangered
926,kone1241,Koneraw,-8.374239999999999,138.0675,1200.0,253.0,253.0,language,0,0,0,Papunesia,shifting
927,nucl1452,Mombum,-8.271410000000001,138.773,250.0,253.0,253.0,language,0,0,0,Papunesia,shifting
932,sout2982,Southeastern Pomo,38.9354,-122.599,7.0,255.0,255.0,language,0,0,0,North America,extinct
934,rumu1243,Rumu,-7.17149,144.179,700.0,256.0,256.0,language,0,0,0,Papunesia,not endangered
936,tlin1245,Tlingit,59.4447,-135.29,1360.0,257.0,257.0,language,0,0,7,North America,nearly extinct
942,mapu1245,Mapudungun,-38.7392,-71.277,260000.0,260.0,260.0,language,0,0,3,South America,shifting
946,tega1236,Tegali,11.9523,31.1112,35700.0,264.0,264.0,language,0,0,2,Africa,threatened
947,tago1246,Tagoi,12.0346,30.9306,13000.0,264.0,264.0,language,0,0,4,Africa,threatened
969,kala1377,Kala Lagaw Ya,-10.6748,142.196,957.0,269.0,269.0,language,0,0,1,Australia,shifting
976,dyir1250,Dyirbal,-17.4516,145.54399999999995,8.0,269.0,269.0,language,0,0,5,Australia,moribund
979,furr1244,Fur,12.0455,23.6401,11000000.0,270.0,270.0,language,0,0,0,Africa,not endangered
980,amda1238,Amdang,14.7528,20.8912,213000.0,270.0,270.0,language,0,0,0,Africa,shifting
992,ward1246,Wardaman,-15.4155,132.60399999999998,50.0,275.0,275.0,language,0,0,0,Australia,moribund
993,makl1246,Maklew,-7.74424,139.273,120.0,277.0,277.0,language,0,0,0,Papunesia,shifting
994,yelm1242,Yelmek,-7.4453,139.096,400.0,277.0,277.0,language,0,0,0,Papunesia,moribund
995,anda1283,Andai,-4.9644900000000005,143.637,400.0,280.0,280.0,language,0,0,5,Papunesia,shifting
996,tape1242,Tapei,-4.77763,143.33700000000005,290.0,280.0,280.0,language,0,0,2,Papunesia,shifting
998,nanu1240,Nanubae,-4.71731,143.937,1300.0,280.0,280.0,language,0,0,3,Papunesia,shifting
999,naml1240,Namla,-3.58,140.66,30.0,281.0,281.0,language,0,0,0,Papunesia,moribund
1000,tofa1246,Tofanma,-3.74322,140.591,250.0,281.0,281.0,language,0,0,0,Papunesia,threatened
1004,ikkk1242,Ik,3.61407,34.2507,7500.0,283.0,283.0,language,0,0,0,Africa,threatened
1005,bell1243,Bella Coola,52.3448,-126.689,17.0,285.0,285.0,language,0,0,3,North America,nearly extinct
1038,hung1274,Hungarian,46.9068585714,19.6555271429,13000000.0,298.0,298.0,language,0,0,10,Eurasia,not endangered
1056,kamu1260,Kamula,-7.28798,142.639,800.0,302.0,302.0,language,0,0,0,Papunesia,shifting
1068,apal1257,Apalaí,1.49792,-54.7457,450.0,308.0,308.0,language,0,0,0,South America,shifting
1074,cree1270,Creek,31.0,-87.5,4500.0,310.0,310.0,language,0,0,2,North America,moribund
1077,mika1239,Mikasuki,26.08142,-80.90847,290.0,310.0,310.0,language,0,0,2,North America,shifting
1079,yuwa1244,Hoti,5.63879,-65.4267,640.0,311.0,311.0,language,0,0,0,South America,shifting
1080,amar1274,Amarakaeri,-12.4931,-70.5533,1600.0,312.0,312.0,language,0,0,1,South America,shifting
1081,huac1244,Huachipaeri,-13.31951,-71.22749,310.0,312.0,312.0,language,0,0,4,South America,nearly extinct
1085,gara1269,Garrwa,-17.4504,137.72014,129.0,314.0,314.0,language,0,0,2,Australia,moribund
1088,mora1273,Morawa,-10.1321,148.671,1100.0,316.0,316.0,language,0,0,0,Papunesia,not endangered
1089,domu1245,Domu,-10.151,148.45,950.0,316.0,316.0,language,0,0,0,Papunesia,not endangered
1091,mail1248,Mailu,-10.3657,149.52100000000004,8500.0,316.0,316.0,language,0,0,9,Papunesia,not endangered
1092,momi1242,Momina,-4.812,139.821,2200.0,317.0,317.0,language,0,0,0,Papunesia,shifting
1093,momu1241,Momuna,-5.04431,139.26,2200.0,317.0,317.0,language,0,0,0,Papunesia,shifting
1109,nort2745,Northern Yukaghir,70.498,157.85299999999995,370.0,322.0,322.0,language,0,0,0,Eurasia,nearly extinct
1113,ndom1245,Ndom,-7.93553,138.019,1200.0,325.0,325.0,language,0,0,0,Papunesia,threatened
1124,abau1245,Abau,-3.97222,141.32399999999996,7300.0,331.0,331.0,language,0,0,0,Papunesia,shifting
1126,amal1242,Amal,-4.04517,141.995,830.0,331.0,331.0,language,0,0,0,Papunesia,shifting
1129,tete1252,Tetete,-0.02668,-76.5761,500.0,332.0,332.0,language,0,0,0,South America,extinct
1130,puna1274,Punan Merap,3.10143,116.251,200.0,332.0,332.0,language,0,0,0,Papunesia,shifting
1131,noca1240,Nocamán,-8.91666,-73.1667,1200.0,332.0,332.0,language,0,0,0,South America,extinct
1134,kayo1247,Kayort,26.6179,87.6042,15000000.0,332.0,332.0,language,0,0,0,Eurasia,threatened
1147,wela1234,Welaung,27.0457,98.3197,5000.0,332.0,332.0,language,0,0,0,Eurasia,not endangered
1155,loar1234,Loarki,26.095,68.715,20000.0,332.0,332.0,language,0,0,0,Eurasia,not endangered
1159,rufi1234,Rufiji,-7.990589999999999,38.7133,72000.0,332.0,332.0,language,0,0,0,Africa,not endangered
1164,laop1234,Laopang,20.7809,100.079,9600.0,332.0,332.0,language,0,0,0,Eurasia,not endangered
1170,lamb1277,Lambichhong,27.0543,87.2168,20000.0,332.0,332.0,language,0,0,0,Eurasia,moribund
1173,lumb1250,Lumba-Yakkha,27.232,87.3146,20000.0,332.0,332.0,language,0,0,0,Eurasia,threatened
1180,odut1238,Odut,5.20317,8.27253,100000.0,332.0,332.0,language,0,0,0,Africa,moribund
1194,bika1251,Bikaru-Bragge,-4.86,142.945,1000.0,332.0,332.0,language,0,0,0,Papunesia,shifting
1197,jort1240,Jorto,8.93055,9.42486,500.0,332.0,332.0,language,0,0,0,Africa,not endangered
1199,mara1407,Maramba,-4.23908,143.735,8200.0,332.0,332.0,language,0,0,0,Papunesia,not endangered
1208,foma1238,Foma,0.8803200000000001,24.3202,160000.0,332.0,332.0,language,0,0,0,Africa,not endangered
1244,kofa1236,Kofa,9.76068,12.8757,150000.0,332.0,332.0,language,0,0,0,Africa,threatened
1249,mawa1271,Mawayana,1.98815,-58.5046,2.0,332.0,332.0,language,0,0,0,South America,nearly extinct
1254,cona1234,Con,20.6442,100.904,2400.0,332.0,332.0,language,0,0,0,Eurasia,threatened
1261,kari1309,Karipuna do Amapa,-2.92,-52.42,1500.0,332.0,332.0,language,0,0,0,South America,extinct
1291,buma1247,Bumang,23.02,103.34,200.0,332.0,332.0,language,0,0,0,Eurasia,shifting
1306,adab1235,Adabe,-8.22674,125.576,11000.0,332.0,332.0,language,0,0,0,Papunesia,not endangered
1310,siki1239,Sikiana,3.01294,-57.9221,33.0,332.0,332.0,language,0,0,0,South America,shifting
1319,konk1268,Kon Keu,21.6369,100.278,1000.0,332.0,332.0,language,0,0,0,Eurasia,threatened
1331,kann1253,"Kurumba, Kannada",11.3824,76.5256,24189.0,332.0,332.0,language,0,0,0,Eurasia,not endangered
1338,geng1243,Gengle,8.8956,11.9527,5000.0,332.0,332.0,language,0,0,0,Africa,not endangered
1353,mirg1238,Mirgan,23.43055,81.33599,60000.0,332.0,332.0,language,0,0,0,Eurasia,not endangered
1354,khao1244,Khao,21.4543,103.467,14000.0,332.0,332.0,language,0,0,0,Eurasia,not endangered
1365,buso1242,Buso,12.5008,17.6011,17000.0,332.0,332.0,language,0,0,0,Africa,moribund
1369,kior1239,Kiorr,21.0684,101.211,2400.0,332.0,332.0,language,0,0,0,Eurasia,threatened
1373,ides1238,Idesa,7.34629,6.2929,25000.0,332.0,332.0,language,0,0,0,Africa,not endangered
1394,kisa1264,Kisankasa,-2.780485,36.59766000000001,79000.0,332.0,332.0,language,0,0,0,Africa,shifting
1410,inpu1234,Inpui Naga,24.8761,93.8096,29000.0,332.0,332.0,language,0,0,0,Eurasia,not endangered
1411,salu1254,Salumá,1.7478200000000002,-56.5107,240.0,332.0,332.0,language,0,0,0,South America,moribund
1415,onte1239,Ontenu,-6.45912,145.765,25000.0,332.0,332.0,language,0,0,0,Papunesia,not endangered
1417,kuan1250,Kuanhua,21.9802,101.158,1000.0,332.0,332.0,language,0,0,0,Eurasia,shifting
1418,nucl1668,Katukína,-8.19121,-70.3822,1300.0,332.0,332.0,language,0,0,0,South America,threatened
1421,ihie1238,Ihievbe,7.00917,6.08581,100000.0,332.0,332.0,language,0,0,0,Africa,not endangered
1424,sing1237,Singapore Sign Language,1.33069,103.864,3000.0,332.0,332.0,language,0,0,0,Eurasia,not endangered
1427,ndon1252,Ndonde Hamba,-10.5584,38.1253,1400000.0,332.0,332.0,language,0,0,0,Africa,threatened
1431,adug1238,Aduge,7.64567,6.13085,30000.0,332.0,332.0,language,0,0,0,Africa,threatened
1432,medi1249,Mediak,-2.780485,36.59766000000001,79000.0,332.0,332.0,language,0,0,0,Africa,shifting
1433,chua1256,Chuanqiandian Cluster Miao,22.5638,101.95,3700000.0,332.0,332.0,language,0,0,0,Eurasia,not endangered
1441,jude1262,Judeo-Berber,30.9,-7.95,2000.0,332.0,332.0,language,0,0,0,Africa,moribund
1449,samr1245,Samre of Siem Reap,13.479,103.978,20.0,332.0,332.0,language,0,0,0,Eurasia,nearly extinct
1459,nupb1238,Nupbikha,27.4301,90.534,2200.0,332.0,332.0,language,0,0,0,Eurasia,threatened
1460,bubi1249,Bubia,4.0217800000000015,9.22304,51000.0,332.0,332.0,language,0,0,0,Africa,moribund
1474,ngom1265,Ngombe (Central African Republic),3.90658,15.2154,2700.0,332.0,332.0,language,0,0,0,Africa,shifting
1481,kose1239,Kosena,-6.46414,145.66,2000.0,332.0,332.0,language,0,0,0,Papunesia,not endangered
1486,nara1265,Narau,-3.43594,139.876,450.0,332.0,332.0,language,0,0,0,Papunesia,moribund
1489,puim1234,Puimei Naga,25.2973,93.7344,29000.0,332.0,332.0,language,0,0,0,Eurasia,not endangered
1504,bala1306,Balau,1.33476,110.913,790000.0,332.0,332.0,language,0,0,0,Papunesia,threatened
1506,laht1236,Lahta Karen,20.1797,97.3791,13500.0,332.0,332.0,language,0,0,0,Eurasia,not endangered
1512,lama1289,Lama (Myanmar),27.6237,98.4694,60000.0,332.0,332.0,language,0,0,0,Eurasia,not endangered
1519,nort2640,Northwestern Fars,29.643,52.925,7500.0,332.0,332.0,language,0,0,0,Eurasia,shifting
1525,gong1251,Gongduk,27.066,91.1686,2000.0,334.0,334.0,language,0,0,0,Eurasia,shifting
1544,agua1253,Aguaruna,-5.30044,-77.9218,53400.0,337.0,337.0,language,0,0,0,South America,threatened
1554,pali1279,Palikúr,3.63993,-51.6246,1500.0,341.0,341.0,language,0,0,0,South America,shifting
1561,chan1296,Chaná,-33.69,-57.78,1.0,342.0,342.0,language,0,0,0,South America,extinct
1562,pura1253,Puragi,-2.05779,132.304,700.0,343.0,343.0,language,0,0,0,Papunesia,threatened
1563,kais1235,Kais,-1.78077,132.312,700.0,343.0,343.0,language,0,0,0,Papunesia,shifting
1564,kabu1249,Kaburi,-1.92547,132.528,600.0,343.0,343.0,language,0,0,0,Papunesia,threatened
1569,tuwa1242,Tuwari,-4.80315,142.095,360.0,347.0,347.0,language,0,0,0,Papunesia,moribund
1570,yawi1238,Yawiyo,-4.58133,142.112,66.0,347.0,347.0,language,0,0,0,Papunesia,moribund
1572,karo1303,Karon Dori,-0.7871,132.66299999999998,25000.0,348.0,348.0,dialect,0,0,0,Papunesia,not endangered
1578,taul1251,Taulil,-4.44425,152.095,2000.0,355.0,355.0,language,0,0,0,Papunesia,shifting
1590,chip1262,Chipaya,-18.73951,-67.89633,1800.0,359.0,359.0,language,0,0,0,South America,shifting
1591,murr1258,Murriny Patha,-14.74852,129.70152,1973.0,361.0,361.0,language,0,0,3,Australia,shifting
1592,nang1259,Nangikurrunggurr,-14.268,131.237,26.0,361.0,361.0,language,0,0,4,Australia,shifting
1595,rapo1238,Rapoisi,-5.78724,154.834,3500.0,363.0,363.0,language,0,0,0,Papunesia,not endangered
1596,ramo1245,Ramopa,-5.97015,154.9,1000.0,363.0,363.0,language,0,0,0,Papunesia,not endangered
1598,pure1242,Purepecha,19.2467,-101.631,140000.0,364.0,364.0,language,0,0,0,North America,shifting
1600,defa1248,Defaka,4.58451,7.5018600000000015,200.0,365.0,365.0,language,0,0,0,Africa,moribund
1602,muin1242,Muinane,-0.8652,-72.4249,150.0,366.0,366.0,language,0,0,0,South America,moribund
1603,bora1263,Bora,-2.000259,-72.25706600000002,2400.0,366.0,366.0,language,0,0,2,South America,threatened
1607,bayo1260,Bayono,-5.2172800000000015,139.61700000000002,100.0,369.0,369.0,language,0,0,0,Papunesia,threatened
1608,awbo1238,Awbono,-5.05875,139.724,100.0,369.0,369.0,language,0,0,0,Papunesia,threatened
1609,nucl1633,Nimboran,-2.5803,140.179,2000.0,370.0,370.0,language,0,0,0,Papunesia,moribund
1613,boik1241,Boikin,-3.68297,143.474,31000.0,372.0,372.0,language,0,0,8,Papunesia,threatened
1615,ngal1300,Ngala,-4.26628,142.5,180.0,372.0,372.0,language,0,0,0,Papunesia,shifting
1618,jebe1250,Jebero,-5.4031699999999985,-76.4103,30.0,376.0,376.0,language,0,0,0,South America,nearly extinct
1619,chay1248,Shawi,-5.63764,-76.8252,14000.0,376.0,376.0,language,0,0,4,South America,threatened
1622,buna1275,Bunaba,-17.8297,125.631,110.0,378.0,378.0,language,0,0,0,Australia,nearly extinct
1623,goon1238,Gooniyandi,-18.4073,126.351,134.0,378.0,378.0,language,0,0,0,Australia,moribund
1628,ofay1240,Ofayé,-22.278,-53.7227,2.0,381.0,381.0,language,0,0,0,South America,moribund
1631,rikb1245,Rikbaktsa,-11.1887,-58.1942,40.0,381.0,381.0,language,0,0,0,South America,shifting
1633,kara1500,Karajá,-11.1881,-50.3492,2700.0,381.0,381.0,language,0,0,1,South America,shifting
1635,anga1290,Angaataha,-7.1501199999999985,146.352,2100.0,382.0,382.0,language,0,0,0,Papunesia,not endangered
1637,patw1250,Patwin,39.2143,-122.0094,1.0,383.0,383.0,language,0,0,4,North America,nearly extinct
1639,ango1254,Angor,-3.7167,141.19899999999996,1300.0,387.0,387.0,language,0,0,2,Papunesia,shifting
1640,dera1245,Dera (Indonesia),-3.5230900000000003,140.947,1700.0,387.0,387.0,language,0,0,5,Papunesia,shifting
1641,foii1241,Foi,-6.4725800000000016,143.495,6000.0,388.0,388.0,language,0,0,4,Papunesia,not endangered
1642,fiwa1240,Fiwaga,-6.66342,143.64600000000004,300.0,388.0,388.0,language,0,0,0,Papunesia,threatened
1651,djee1236,Djeebbana,-12.0133,134.097,177.0,393.0,393.0,language,0,0,0,Australia,shifting
1653,maun1240,Mawng,-11.66,133.376,371.0,394.0,394.0,language,0,0,0,Australia,threatened
1656,bine1240,Bine,-9.08879,142.893,2000.0,396.0,396.0,language,0,0,7,Papunesia,not endangered
1657,meri1244,Meriam,-9.59575,143.773,217.0,396.0,396.0,language,0,0,4,Papunesia,shifting
1658,wipi1242,Wipi,-8.797410000000003,143.064,3500.0,396.0,396.0,language,0,0,15,Papunesia,not endangered
1659,gizr1240,Gizrra,-9.183,142.804,1100.0,396.0,396.0,language,0,0,2,Papunesia,shifting
1669,yagu1244,Yagua,-3.42913,-72.2186,5700.0,402.0,402.0,language,0,0,0,South America,shifting
1699,gail1235,Gail,-28.77,26.895,20000.0,405.0,405.0,language,0,0,0,Africa,extinct
1735,bazi1237,Bazigar,25.2977,77.2213,58000.0,405.0,405.0,language,0,0,0,Eurasia,shifting
1741,pola1249,Polari,51.7866,-1.39091,0.0,405.0,405.0,language,0,0,0,Eurasia,extinct
1743,cara1245,Carabayo,-1.7922,-69.9099,150.0,405.0,405.0,language,0,0,0,South America,extinct
1771,hait1241,Haitian Vodoun Culture Language,18.911,-72.39399999999998,0.0,405.0,405.0,language,0,0,0,North America,extinct
1773,urup1235,Uru-Pa-In,-11.2946,-62.7226,200.0,405.0,405.0,language,0,0,0,South America,not endangered
1780,trav1235,Traveller Scottish,55.9829,-4.38593,4000.0,405.0,405.0,language,0,0,0,Eurasia,threatened
1781,name1237,Ná-Meo,22.4189,106.435,1200.0,405.0,405.0,language,0,0,0,Eurasia,not endangered
1797,baib1251,Baibai,-3.4267199999999995,141.345,340.0,409.0,409.0,language,0,0,0,Papunesia,shifting
1798,fass1245,Momu-Fas,-3.10868,141.64,2500.0,409.0,409.0,language,0,0,2,Papunesia,shifting
1803,high1242,Highland Oaxaca Chontal,16.1849,-95.7301,4394.0,413.0,413.0,language,0,0,0,North America,shifting
1804,lowl1260,Lowland Oaxaca Chontal,15.9497,-95.6876,1100.0,413.0,413.0,language,0,0,0,North America,moribund
1805,jeme1245,Towa,35.5994,-106.766,3000.0,415.0,415.0,language,0,0,0,North America,shifting
1807,kiow1266,Kiowa,34.9403,-98.9042,20.0,415.0,415.0,language,0,0,0,North America,nearly extinct
1812,hoaa1235,Amkoe,-23.93447,24.69828,20.0,418.0,418.0,language,0,0,3,Africa,moribund
1861,womp1235,Wom (Papua New Guinea),-3.5332,142.87,4300.0,422.0,422.0,language,0,0,0,Papunesia,shifting
1864,urim1252,Urim,-3.5801800000000004,142.653,3700.0,422.0,422.0,language,0,0,2,Papunesia,shifting
1869,nabi1239,Nabi-Metan,-3.52828,142.329,620.0,422.0,422.0,language,0,0,0,Papunesia,shifting
1870,beli1258,Beli (Papua New Guinea),-3.67881,142.34,2200.0,422.0,422.0,language,0,0,0,Papunesia,threatened
1871,wana1268,Wanap,-3.59639,142.5,1100.0,422.0,422.0,language,0,0,0,Papunesia,shifting
1872,laek1243,Laeko-Libuat,-3.696180000000002,142.237,720.0,422.0,422.0,language,0,0,0,Papunesia,shifting
1874,mini1253,Minidien,-3.5940800000000004,142.33,100.0,422.0,422.0,language,0,0,0,Papunesia,nearly extinct
1881,djin1251,Jingulu,-17.165,133.659,23.0,423.0,423.0,language,0,0,0,Australia,moribund
1891,mogh1245,Mogholi,34.2504,62.2802,200.0,428.0,3.0,language,0,0,2,Eurasia,extinct
1893,daur1238,Dagur,48.0,124.0,96000.0,428.0,3.0,language,0,0,8,Eurasia,shifting
1909,anfi1235,Anfillo,8.568,34.647,500.0,438.0,7.0,language,0,0,0,Africa,shifting
1911,boro1277,Boro (Ethiopia),10.6596,35.345,37500.0,438.0,7.0,language,0,0,4,Africa,shifting
1915,char1269,Chara,6.6394600000000015,36.4192,13000.0,440.0,7.0,language,0,0,0,Africa,shifting
1918,raoo1244,Rao,-4.85243,144.511,6000.0,443.0,9.0,language,0,0,2,Papunesia,shifting
1919,bana1292,Banaro,-4.56615,144.329,2500.0,443.0,9.0,language,0,0,0,Papunesia,shifting
1924,ango1255,Angoram,-4.07758,144.028,8200.0,444.0,9.0,language,0,0,0,Papunesia,shifting
1925,cham1313,Chambri,-4.27831,143.097,1700.0,444.0,9.0,language,0,0,0,Papunesia,shifting
1928,uare1241,Uare,-9.69571,147.687,1300.0,450.0,13.0,language,0,0,2,Papunesia,not endangered
1929,hume1246,Humene,-9.70693,147.562,940.0,450.0,13.0,language,0,0,2,Papunesia,not endangered
1932,huas1242,Huastec,21.6153,-98.5028,170000.0,452.0,15.0,language,0,0,0,North America,shifting
1944,nina1238,Ninam,4.03894,-62.7801,900.0,461.0,20.0,language,0,0,3,South America,threatened
1948,koyr1242,Koyraboro Senni Songhai,16.9634,-0.55187,430000.0,464.0,23.0,language,0,0,0,Africa,not endangered
1949,humb1243,Humburi Senni Songhay,15.2948,-1.69301,25000.0,464.0,23.0,language,0,0,2,Africa,not endangered
1951,tond1249,Tondi Songway Kiini,15.262989,-2.816163,3000.0,464.0,23.0,language,0,0,0,Africa,shifting
1953,koyr1240,Koyra Chiini Songhay,16.192,-3.73962,200000.0,465.0,23.0,language,0,0,2,Africa,not endangered
1964,hopi1249,Hopi,35.7653,-110.535,6780.0,467.0,24.0,language,0,0,3,North America,shifting
1967,ayor1240,Ayoreo,-19.220055,-60.21749499999999,3160.0,469.0,26.0,language,0,0,1,South America,shifting
1975,cayu1261,Cayuga,42.41,-76.5969,61.0,477.0,32.0,language,0,0,0,North America,moribund
1979,onon1246,Onondaga,42.92,-76.12,50.0,477.0,32.0,language,0,0,0,North America,nearly extinct
1982,sene1264,Seneca,42.56,-77.53,100.0,477.0,32.0,language,0,0,0,North America,nearly extinct
1983,itik1240,Itik,-2.18342,139.341,80.0,478.0,33.0,language,0,0,2,Papunesia,moribund
1984,beri1254,Berik,-2.26904,138.866,1200.0,478.0,33.0,language,0,0,0,Papunesia,threatened
1985,mand1443,Mander,-2.2947900000000003,138.751,200.0,478.0,33.0,language,0,0,0,Papunesia,moribund
1986,kwes1245,Kwesten,-2.03622,138.85299999999998,2000.0,478.0,33.0,language,0,0,0,Papunesia,shifting
1987,mare1261,Maremgi,-2.31915,139.673,55.0,478.0,33.0,language,0,0,0,Papunesia,moribund
1992,khin1240,Khinalug,41.1801,48.0571,3000.0,487.0,37.0,language,0,0,0,Eurasia,shifting
1995,lakk1252,Lak,42.1328,47.0809,152050.0,487.0,37.0,language,0,0,4,Eurasia,threatened
1998,bats1242,Bats,42.1806,45.344,500.0,488.0,37.0,language,0,0,0,Eurasia,moribund
2003,biao1254,Biao-Jiao Mien,25.5309,111.344,43000.0,492.0,40.0,language,0,0,2,Eurasia,not endangered
2005,dzao1238,Dzao Min,24.9754,112.326,60000.0,492.0,40.0,language,0,0,0,Eurasia,not endangered
2012,tabl1243,Tabla,-2.45368,140.39600000000002,3800.0,499.0,46.0,language,0,0,3,Papunesia,moribund
2029,daat1234,Daats'iin,11.5284,35.2226,300.0,514.0,58.0,language,0,0,0,Africa,not endangered
2052,chuv1255,Chuvash,55.487,47.163,1042989.0,527.0,65.0,language,0,0,2,Eurasia,threatened
2057,turk1303,Turkic Khalaj,34.4224,50.3222,42000.0,528.0,65.0,language,0,0,0,Eurasia,threatened
2061,sout2994,Southern Nambikuára,-14.3707,-59.5187,720.0,529.0,66.0,language,0,0,12,South America,shifting
2065,paco1243,Pacoh,16.3353,107.094,32000.0,533.0,68.0,language,0,0,1,Eurasia,threatened
2066,cent1989,Central Khmer,12.0515,105.015,16000000.0,534.0,68.0,language,0,0,2,Eurasia,not endangered
2067,nort2684,Northern Khmer,14.4674,103.863,1400000.0,534.0,68.0,language,0,0,3,Eurasia,not endangered
2069,mlab1235,Mlabri,18.5533,101.163,130.0,535.0,68.0,language,0,0,0,Eurasia,shifting
2073,mang1378,Mang,21.4305,102.133,3200.0,536.0,68.0,language,0,0,0,Eurasia,moribund
2074,pear1247,Pear,13.593,105.028,250.0,537.0,68.0,language,0,0,0,Eurasia,moribund
2076,juan1238,Juang,21.2606,85.5845,30378.0,538.0,68.0,language,0,0,0,Eurasia,threatened
2078,gata1239,Gata',18.6076,82.984,3100.0,538.0,68.0,language,0,0,2,Eurasia,shifting
2079,khar1287,Kharia,22.3571,84.3922,297614.0,538.0,68.0,language,0,0,3,Eurasia,threatened
2086,nyah1250,Nyahkur,15.8909,101.515,1500.0,540.0,68.0,language,0,0,0,Eurasia,shifting
2087,monn1252,Mon,15.49394,98.122465,800000.0,540.0,68.0,language,0,0,3,Eurasia,threatened
